Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
553,WC 463.75,463.750000,split,468.750000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio (Special Services Security is P25 $293),,,,
554,WC 463575 173,463.575000,split,468.575000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio,,,,
555,W452.35 1072,452.350000,split,457.350000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Operations  - ""at Elgis Hall"" College?",,,,
556,W 451.4 1000,451.400000,split,456.400000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
557,wUSA 939975,939.975000,,0.600000,DTCS,88.5,88.5,026,NN,026,Tone->Tone,NFM,5.00,,50W,Mobile Ops (MedStar?),,,,
558,wUSA 452.0125,452.012500,split,457.012500,DTCS,88.5,88.5,054,NN,054,Tone->Tone,NFM,5.00,,50W,Repeater (CW-ID often),,,,
559,wUSA 452.3625,452.362500,split,457.362500,DTCS,88.5,88.5,131,NN,131,Tone->Tone,NFM,5.00,,50W,Repeater (CW-ID often),,,,
560,wUSA 452.7125,452.212500,split,457.212500,DTCS,88.5,88.5,071,NN,071,Tone->Tone,NFM,5.00,,50W,Repeater (CW-ID often),,,,
561,wUSA 451.9625,451.962500,split,456.962500,DTCS,88.5,88.5,032,NN,032,Tone->Tone,NFM,5.00,,50W,Repeater (CW-ID often),,,,
562,wUSA 452.3875,452.387500,split,457.387500,DTCS,88.5,88.5,114,NN,114,Tone->Tone,NFM,5.00,,50W,Repeater (CW-ID often),,,,
563,Schnucks Wrhs 1,463.275000,split,468.275000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Schnucks Warehouse (Bridgeton),,,,
564,Schnucks Whs 2,463.312500,split,468.312500,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,50W,Schnucks Warehouse (Bridgeton),,,,
567,HomeDepot Brdg A,467.850000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Home Depot (Bridgeton),,,,
568,HomeDepot Brdg B,467.875000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Home Depot (Bridgeton),,,,
569,Menards Brdgtn B,466.037500,,0.600000,DTCS,88.5,88.5,025,NN,025,Tone->Tone,NFM,5.00,,50W,Menards (Bridgeton),,,,
570,Menards Brdgtn A,467.887500,,0.600000,DTCS,88.5,88.5,065,NN,065,Tone->Tone,NFM,5.00,,50W,Menards,,,,
571,WSTSC Ops 1,463.587500,split,468.587500,DTCS,88.5,88.5,072,NN,072,Tone->Tone,NFM,5.00,,50W,Maintenance/Security,,,,
572,WSTSC Ops 2,463.912500,split,468.912500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Security,,,,
573,WSTSC Ops 3,464.412500,split,469.412500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Security,,,,
574,Walmart Tlgrph B,154.570000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Wal-Mart (Telegraph/255),,,,
575,Target LmFerry A,467.750000,,0.600000,DTCS,88.5,88.5,115,NN,115,Tone->Tone,NFM,5.00,,50W,Target (Lemay Ferry; 4250 Rusty Rd),,,,
576,Walmart Tlgrph A,151.940000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Wal-Mart (Telegraph/255),,,,
577,LTC Maint,461.950000,split,466.950000,DTCS,88.5,88.5,612,NN,612,Tone->Tone,NFM,5.00,,50W,Maintenance/Security,,,,
578,LTC Mnt/Sec2,463.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Security,,,,
579,LTC Security,464.887500,split,469.887500,TSQL,162.2,162.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Security (Low Power),,,,
580,LTC Mnt/Sec3,466.950000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance/Security,,,,
581,Menards St Ann,464.487500,,0.600000,DTCS,88.5,88.5,031,NN,031,Tone->Tone,NFM,5.00,,50W,Menards: Ops (St Ann),,,,
582,Hoods Bel-Ridge,464.550000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Hoods Discount Center: Ops,,,,
583,Best Buy Manch A,467.925000,,0.600000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,50W,Best Buy (Manchester),,,,
584,StLPrem Outlets,463.762500,split,468.762500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,St. Louis Premium Outlets (Mall),,,,
585,Micheals Chstrfl,467.850000,,0.600000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,NFM,5.00,,50W,Michaels: Ch.1 - Ops (Chesterfield Commons),,,,
586,Plaza Frontenac1,452.175000,split,457.175000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Ops / Security (107.2?),,,,
587,Plaza Frontenac2,464.600000,split,469.600000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security/Maintenance/Admin,,,,
588,Wstfld Maintnce,461.575000,split,466.575000,TSQL,250.3,250.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Mall: Maintenance (also D026 P/BM),,,,
589,Wstfld Security,461.850000,split,466.850000,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,50W,Security (also D454?),,,,
590,Wstfld Ops 3,451.450000,split,456.450000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Mall Ops,,,,
591,DIcks SpGds DesP,467.875000,,0.600000,TSQL,94.8,94.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dick's Sporting Goods (Des Peres),,,,
592,Marshalls DesPrs,467.875000,,0.600000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Marshalls (Olive Blvd-Des Peres),,,,
593,467.875 948,467.875000,,0.600000,TSQL,94.8,94.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,retail (near Raising canes),,,,
594,Cottons AceHrdwr,467.925000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Cotton's Ace Hardware,,,,
595,SL Gal Ops 3,461.912500,split,466.925000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security/Maintenance/Admin (Low Power) (461.925),,,,
596,SL Gal Ops 2,461.925000,split,466.912500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security/Maintenance/Admin,,,,
597,SL Gal Security,464.375000,split,469.375000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security,,,,
598,SLG Retail 4,467.825000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Data,,,,
599,Gap SLG 2,464.550000,,0.600000,TSQL,71.9,71.9,023,NN,023,Tone->Tone,FM,5.00,,50W,Gap? (giving sales figures),,,,
600,SLG Retail 7,468.837500,,0.600000,DTCS,88.5,88.5,155,NN,155,Tone->Tone,NFM,5.00,,50W,retail,,,,
601,SLG Retail 3,467.812500,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,retail,,,,
602,SLG Retail 5,467.900000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,retail,,,,
603,Dillards1SLG,461.000000,,0.600000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dillard's Department Store,,,,
604,Dillards2SLG,461.512500,split,466.512500,DTCS,88.5,88.5,631,NN,631,Tone->Tone,NFM,5.00,,50W,Dillard's Department Store [Terminated],,,,
605,Dillards3SLG,461.787500,split,466.787500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dillard's Department Store [Terminated],,,,
606,SLG Retail 9,469.537500,,0.600000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,50W,retail,,,,
607,SLG Retail 6,467.900000,,0.600000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,retail,,,,
608,SLG Retail 2,467.762500,,0.600000,TSQL,71.9,71.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,retail (Dillards? clothing?),,,,
609,SLG Retail 1,461.112500,,0.600000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,50W,retail,,,,
610,SLG Retail 8,469.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,retail,,,,
611,Gap SLG 3,467.850000,,0.600000,TSQL,79.7,79.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Gap,,,,
612,Gap SLG 1,457.725000,,0.600000,TSQL,79.7,79.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Gap?,,,,
613,KSUS Ops 1,453.350000,split,458.350000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations 1 [Cancelled 10/16],,,,
614,KSUS Ops 2,460.525000,split,465.525000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations 2 [Cancelled 10/16],,,,
615,KSUS Tower,124.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Tower,,,,
616,KSUS Ground,121.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Ground,,,,
617,KSUS Clearance,133.100000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Clearance Delivery,,,,
618,KSUS ATIS,134.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Automatic Terminal Information Service (ATIS),,,,
620,KSUS AeroChrtr 1,153.020000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Aero Charter Jet Center,,,,
621,KSUS AeroChrtr 4,157.530000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Aero Charter Jet Center,,,,
622,KSUS AeroChrtr 2,157.485000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Aero Charter Jet Center,,,,
623,KSUS AeroChrtr 3,157.515000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Aero Charter Jet Center,,,,
624,KSUS Tac Air 1,463.812500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Tac Air: Line Service Staff,,,,
625,KSUS Tac Air 2,467.462500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Tac Air: Line Service Staff,,,,
626,KSUS Tac Air 3,468.812500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Tac Air: Line Service Staff,,,,
627,KSUS AChrtr  FBO,130.950000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,Aero Charter Jet Center,,,,
628,MAWC Ops,464.800000,split,469.800000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations [Expired 12/12],,,,
629,MAWC Data A,451.900000,,0.600000,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,50W,Water Data (Creve Couer area),,,,
630,MAWC Ops B,456.875000,,0.600000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,On-Scene Ops,,,,
631,Harrah StL 4,467.900000,,0.600000,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,50W,Floor Operations [Terminated 3/07],,,,
632,Harrah StL 1,464.500000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Floor Operations,,,,
633,Harrah StL 2,469.500000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Floor Operations,,,,
635,Harrah StL 3,459.117500,,0.600000,DTCS,88.5,88.5,413,NN,413,Tone->Tone,FM,5.00,,50W,Floor Operations,,,,
636,HCA Ops 6,451.950000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,"Ops (tickets, seating)",,,,
637, HCA Ops 3?,451.925000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Ops (After concert),,,,
638,HCA Ops 1?,451.825000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Guest Services / Admissions,,,,
639,HCA Ops C,452.000000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Ops [NO LICENSE],,,,
640,HCA Ops D,456.825000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Vendor Operations [Expired 9/21],,,,
641,HCA Ops A,451.787500,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Ops [NO LICENSE],,,,
642,HCA Ops B,451.875000,,0.600000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,50W,Ops [NO LICENSE],,,,
643,HCA FRS,467.712500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Parking Services (FRS),,,,
644,DB MH BarOps,469.500000,,0.600000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,50W,Dave and Busters: Bar Ops,,,,
645,DB MH Mgr/Srvc,469.112500,,0.600000,DTCS,88.5,88.5,413,NN,413,Tone->Tone,NFM,5.00,,50W,Dave and Busters: Management/Service/Gaming,,,,
646,BCC Clubhous,152.945000,split,159.540000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,50W,Clubhouse Ops [Expired 6/24],,,,
647,BCC GolfCourse,463.337500,split,468.337500,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,50W,Golf Course Ops [Expired 6/24],,,,
651,Mdwbrk CC,461.512500,split,466.512500,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (Carrier) [Expired 3/22],,,,
652,OWCC Ops,464.187500,split,469.187500,DTCS,88.5,88.5,165,NN,165,Tone->Tone,NFM,5.00,,50W,Old Warson Country Club: Ops (Warson Woods),,,,
653,6F SecurityMain1,464.325000,split,469.250000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security Main [Ch 1],,,,
654,6F Operations 2,461.400000,split,466.400000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations [Ch 2],,,,
655,6F Ops Alt 6,462.137500,,0.600000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations-Alternate [Ch 6],,,,
656,6F Hurr Harbor 4,464.412500,,0.600000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,50W,Hurricane Harbor [Ch 4],,,,
657,6F InParkSrvcs 3,463.700000,split,468.700000,DTCS,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"In-Park Services - Retail, Food (IPS) [Ch 3]",,,,
658,6F SecurityAlt 5,464.687500,,0.600000,TSQL,254.1,254.1,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security-Alternate [Ch 5],,,,
659,6F Maintnce Pv 7,463.212500,,0.600000,DTCS,88.5,88.5,125,NN,125,Tone->Tone,NFM,5.00,,50W,Maintenance-Private [Ch 7],,,,
660,6F InParkSv Alt8,457.312500,,0.600000,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,50W,In-Park Services-Alt (IPS) [Ch 8],,,,
661,6F Entrnmt Pvt 9,464.670000,,0.600000,DTCS,88.5,88.5,664,NN,664,Tone->Tone,NFM,5.00,,50W,Entertainment-Private [Ch 9] <b>[Expired/Invalid Frequency],,,,
662,6F LossPrev Pv10,451.587500,,0.600000,TSQL,94.8,94.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Lost Prevention-Private [Ch 10],,,,
663,6F Events 2 F14,457.487500,,0.600000,DTCS,88.5,88.5,174,NN,174,Tone->Tone,NFM,5.00,,50W,Events 2 [F14],,,,
664,6F Events 3 F15,464.387500,,0.600000,DTCS,88.5,88.5,026,NN,026,Tone->Tone,NFM,5.00,,50W,Events 3 [F15],,,,
665,6F Crisis Mgmt11,452.312500,,0.600000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Crisis Management [Ch 11],,,,
666,6F Dirctr Pvt 12,452.487500,,0.600000,DTCS,88.5,88.5,116,NN,116,Tone->Tone,NFM,5.00,,50W,Directors-Private [F12],,,,
667,6F Events 1 F13,464.512500,,0.600000,TSQL,156.7,156.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Events 1 [F13] <b>[Expired/No License],,,,
668,6F Events 4 F16,464.262500,,0.600000,TSQL,203.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Events 4 [F16],,,,
669,Grants Farm 1,461.387500,split,466.387500,DTCS,88.5,88.5,346,NN,346,Tone->Tone,NFM,5.00,,50W,Operations,,,,
670,Grants Farm 2,462.087500,split,467.087500,TSQL,203.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Trains/Maintenance (LP) [AB License],,,,
671,Grants Farm 3,463.262500,split,468.262500,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Tours (LP) [AB License],,,,
672,GF Trains/Trams,461.025000,split,466.025000,TSQL,203.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Trains/Trams: Ops,,,,
